CUSTOM - 2021-07-16 08:57:19 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 17:47:08 --> Order::saveDevided - /index.php/order/saveDevided: [{"id":"132811","quantity":10},{"id":"132812","quantity":1},{"id":"132813","quantity":5},{"id":"132849","quantity":3},{"id":"132850","quantity":1},{"id":"132851","quantity":1},{"id":"132852","quantity":2},{"id":"132853","quantity":1},{"id":"132854","quantity":1},{"id":"132855","quantity":1},{"id":"132856","quantity":1},{"id":"132857","quantity":1},{"id":"132858","quantity":5},{"id":"132859","quantity":2},{"id":"132860","quantity":1},{"id":"132861","quantity":1},{"id":"132862","quantity":2},{"id":"132863","quantity":2},{"id":"132864","quantity":1},{"id":"132865","quantity":1},{"id":"132866","quantity":10},{"id":"132867","quantity":5},{"id":"132868","quantity":4},{"id":"132869","quantity":3},{"id":"132870","quantity":1},{"id":"132871","quantity":2},{"id":"132872","quantity":2},{"id":"132873","quantity":1},{"id":"132874","quantity":2},{"id":"132875","quantity":2},{"id":"132876","quantity":2},{"id":"132877","quantity":2},{"id":"132878","quantity":1},{"id":"132879","quantity":1},{"id":"132880","quantity":1},{"id":"132881","quantity":4},{"id":"132882","quantity":1},{"id":"132883","quantity":2},{"id":"132884","quantity":1},{"id":"132885","quantity":2},{"id":"132886","quantity":1},{"id":"132887","quantity":1},{"id":"132888","quantity":1},{"id":"132889","quantity":1},{"id":"132890","quantity":10},{"id":"132891","quantity":5},{"id":"132892","quantity":2},{"id":"132893","quantity":2},{"id":"132894","quantity":5},{"id":"132895","quantity":2},{"id":"132896","quantity":1},{"id":"132897","quantity":2},{"id":"132898","quantity":1},{"id":"132899","quantity":1},{"id":"133018","quantity":3},{"id":"133019","quantity":2},{"id":"133020","quantity":1},{"id":"133021","quantity":1},{"id":"133022","quantity":1},{"id":"133023","quantity":1},{"id":"133024","quantity":1},{"id":"133025","quantity":1},{"id":"132057","quantity":3},{"id":"132050","quantity":1},{"id":"132059","quantity":1},{"id":"132058","quantity":1},{"id":"132051","quantity":10},{"id":"132052","quantity":10},{"id":"132053","quantity":1},{"id":"132062","quantity":3},{"id":"132061","quantity":10},{"id":"132060","quantity":1},{"id":"132054","quantity":1},{"id":"132056","quantity":1},{"id":"131005","quantity":10},{"id":"131003","quantity":6},{"id":"131004","quantity":4},{"id":"131002","quantity":1},{"id":"131000","quantity":5},{"id":"131001","quantity":3},{"id":"133026","quantity":4},{"id":"133027","quantity":1},{"id":"133028","quantity":3},{"id":"133029","quantity":2},{"id":"133030","quantity":1},{"id":"133031","quantity":1},{"id":"133032","quantity":1},{"id":"133033","quantity":1},{"id":"133034","quantity":1},{"id":"133035","quantity":1},{"id":"133036","quantity":2},{"id":"133037","quantity":1},{"id":"133038","quantity":2},{"id":"133039","quantity":2},{"id":"133040","quantity":1},{"id":"133171","quantity":5},{"id":"133172","quantity":2},{"id":"133173","quantity":1},{"id":"133174","quantity":1},{"id":"133175","quantity":1},{"id":"133176","quantity":1},{"id":"133177","quantity":1},{"id":"133178","quantity":1},{"id":"133179","quantity":2},{"id":"133180","quantity":2},{"id":"133181","quantity":2},{"id":"133226","quantity":10},{"id":"133227","quantity":10},{"id":"133228","quantity":1},{"id":"133229","quantity":2},{"id":"133230","quantity":1},{"id":"133231","quantity":2},{"id":"133232","quantity":10},{"id":"133233","quantity":10},{"id":"133234","quantity":1},{"id":"133204","quantity":5},{"id":"133205","quantity":2},{"id":"133206","quantity":1},{"id":"133207","quantity":1},{"id":"133208","quantity":1},{"id":"133209","quantity":2},{"id":"133210","quantity":1},{"id":"133211","quantity":2},{"id":"133212","quantity":1},{"id":"133418","quantity":5},{"id":"133419","quantity":1},{"id":"133420","quantity":1},{"id":"133421","quantity":1},{"id":"133422","quantity":3},{"id":"133423","quantity":1},{"id":"133424","quantity":2},{"id":"133425","quantity":1},{"id":"133426","quantity":1},{"id":"133427","quantity":5},{"id":"133428","quantity":5},{"id":"133429","quantity":5},{"id":"133430","quantity":5},{"id":"133431","quantity":1},{"id":"133565","quantity":5},{"id":"133566","quantity":3},{"id":"133567","quantity":2},{"id":"133568","quantity":2},{"id":"133569","quantity":5},{"id":"133570","quantity":5},{"id":"133571","quantity":3}]
CUSTOM - 2021-07-16 17:47:10 --> Order::updateWarehouse - /index.php/order/updateWarehouse?ship_id=2576: {"info":{"id":"2576","truck_id":"2","driver":"0","sub_driver":["0"],"created":"2021-07-16 17:44:45","allow":"0","status":"0","date":"2021-07-15T17:00:00.000Z","index":"2","note":null,"order_detail":[{"id":"21662","customer_id":"439","total_price":"1766500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-13 11:38:20","note":"","order_code":"CH000021662","saler":"1","old_debit":"0","last_bill":"0"},{"id":"21704","customer_id":"1072","total_price":"2340000","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:03:37","note":"","order_code":"CH000021704","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21705","customer_id":"1160","total_price":"3122500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:05:05","note":"","order_code":"CH000021705","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21707","customer_id":"1295","total_price":"7292000","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:09:46","note":"","order_code":"CH000021707","saler":"3","old_debit":"0","last_bill":"0"},{"id":"21708","customer_id":"336","total_price":"4552000","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:11:45","note":"","order_code":"CH000021708","saler":"3","old_debit":"0","last_bill":"0"},{"id":"21735","customer_id":"1185","total_price":"1560500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:38:57","note":"","order_code":"CH000021735","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21736","customer_id":"1125","total_price":"7215500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:41:09","note":"","order_code":"CH000021736","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21737","customer_id":"1123","total_price":"11385000","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:42:05","note":"","order_code":"CH000021737","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21738","customer_id":"1123","total_price":"4545500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-14 12:48:08","note":"","order_code":"CH000021738","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21772","customer_id":"1160","total_price":"2927500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-15 11:57:16","note":"","order_code":"CH000021772","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21782","customer_id":"1296","total_price":"5252500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-15 12:05:00","note":"","order_code":"CH000021782","saler":"1","old_debit":"0","last_bill":"0"},{"id":"21807","customer_id":"1413","total_price":"10554500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-15 13:48:23","note":"","order_code":"CH000021807","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21817","customer_id":"1423","total_price":"2244500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-15 14:02:14","note":"","order_code":"CH000021817","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21818","customer_id":"1462","total_price":"2837500","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-15 14:02:42","note":"","order_code":"CH000021818","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21849","customer_id":"826","total_price":"3768000","delivery":"0","status":"2","shipment_id":"2576","created":"2021-07-16 14:35:20","note":"","order_code":"CH000021849","saler":"1","old_debit":"0","last_bill":"0"}],"truck_name":"Trang-28245"},"truck_id":"2","driver":"A \u0110\u1ecbnh","sub_driver":["Sang ps"]}
CUSTOM - 2021-07-16 17:47:57 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 17:54:43 --> Order::saveDevided - /index.php/order/saveDevided: [{"id":"132820","quantity":10},{"id":"132821","quantity":1},{"id":"132822","quantity":1},{"id":"132823","quantity":1},{"id":"132824","quantity":5},{"id":"132825","quantity":3},{"id":"132826","quantity":20},{"id":"132827","quantity":2},{"id":"132828","quantity":2},{"id":"132829","quantity":2},{"id":"132830","quantity":1},{"id":"132993","quantity":5},{"id":"132994","quantity":1},{"id":"132995","quantity":3},{"id":"132996","quantity":1},{"id":"132997","quantity":3},{"id":"132998","quantity":1},{"id":"132999","quantity":3},{"id":"133114","quantity":2},{"id":"133115","quantity":1},{"id":"133116","quantity":2},{"id":"133117","quantity":1},{"id":"133118","quantity":1},{"id":"133119","quantity":3},{"id":"133120","quantity":1},{"id":"133121","quantity":1},{"id":"133122","quantity":1},{"id":"133123","quantity":1},{"id":"133124","quantity":1},{"id":"133125","quantity":2},{"id":"133126","quantity":2},{"id":"133127","quantity":1},{"id":"133128","quantity":1},{"id":"133129","quantity":1},{"id":"133130","quantity":1},{"id":"133131","quantity":1},{"id":"133132","quantity":1},{"id":"133133","quantity":1},{"id":"133134","quantity":1},{"id":"133135","quantity":2},{"id":"133136","quantity":5},{"id":"133137","quantity":1},{"id":"133138","quantity":2},{"id":"133139","quantity":2},{"id":"133140","quantity":1},{"id":"133141","quantity":1},{"id":"133142","quantity":1},{"id":"133143","quantity":1},{"id":"133144","quantity":1},{"id":"133182","quantity":20},{"id":"133183","quantity":5},{"id":"133184","quantity":2},{"id":"133185","quantity":2},{"id":"133186","quantity":2},{"id":"133187","quantity":1},{"id":"133188","quantity":3},{"id":"133189","quantity":1},{"id":"133190","quantity":1},{"id":"133191","quantity":2},{"id":"133192","quantity":2},{"id":"133193","quantity":1},{"id":"133253","quantity":5},{"id":"133254","quantity":2},{"id":"133255","quantity":1},{"id":"133256","quantity":1},{"id":"133257","quantity":5},{"id":"133258","quantity":1},{"id":"133265","quantity":5},{"id":"133266","quantity":5},{"id":"133267","quantity":1},{"id":"133268","quantity":1},{"id":"133269","quantity":1},{"id":"133270","quantity":1},{"id":"133271","quantity":5},{"id":"133272","quantity":1},{"id":"133273","quantity":1},{"id":"133274","quantity":3},{"id":"133275","quantity":2},{"id":"133276","quantity":1},{"id":"133277","quantity":3},{"id":"133278","quantity":1},{"id":"133279","quantity":3},{"id":"133280","quantity":1},{"id":"133281","quantity":1},{"id":"133298","quantity":10},{"id":"133299","quantity":2},{"id":"133300","quantity":3},{"id":"133301","quantity":4},{"id":"133302","quantity":4},{"id":"133303","quantity":5},{"id":"133304","quantity":5},{"id":"133305","quantity":3},{"id":"133306","quantity":1},{"id":"133194","quantity":15},{"id":"133195","quantity":1},{"id":"133196","quantity":2},{"id":"133197","quantity":5},{"id":"133198","quantity":3},{"id":"133199","quantity":3},{"id":"133200","quantity":2},{"id":"133201","quantity":3},{"id":"133202","quantity":3},{"id":"133203","quantity":3},{"id":"133310","quantity":5},{"id":"133311","quantity":1},{"id":"133379","quantity":5},{"id":"133380","quantity":2},{"id":"133381","quantity":1},{"id":"133382","quantity":1},{"id":"133383","quantity":1},{"id":"133384","quantity":3},{"id":"133385","quantity":5},{"id":"133386","quantity":1},{"id":"133387","quantity":1},{"id":"133500","quantity":12},{"id":"133501","quantity":15},{"id":"133502","quantity":1},{"id":"133503","quantity":2},{"id":"133504","quantity":3},{"id":"133505","quantity":1},{"id":"133506","quantity":5},{"id":"133507","quantity":5},{"id":"133508","quantity":2},{"id":"133509","quantity":2},{"id":"133510","quantity":3},{"id":"133511","quantity":2},{"id":"133512","quantity":2},{"id":"133513","quantity":2}]
CUSTOM - 2021-07-16 17:54:44 --> Order::updateWarehouse - /index.php/order/updateWarehouse?ship_id=2575: {"info":{"id":"2575","truck_id":"1","driver":"0","sub_driver":["0"],"created":"2021-07-16 17:43:18","allow":"0","status":"0","date":"2021-07-15T17:00:00.000Z","index":"3","note":null,"order_detail":[{"id":"21698","customer_id":"1294","total_price":"2663500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 12:00:48","note":"","order_code":"CH000021698","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21699","customer_id":"1636","total_price":"3132000","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 12:01:13","note":"Anh s\u1eafp x\u1ebfp \u0111i \u0111\u01a1n n\u00e0y gi\u00fap e nha","order_code":"CH000021699","saler":"12","old_debit":"0","last_bill":"0"},{"id":"21730","customer_id":"1092","total_price":"1202500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 12:35:39","note":"","order_code":"CH000021730","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21731","customer_id":"1569","total_price":"920500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 12:35:53","note":"","order_code":"CH000021731","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21753","customer_id":"716","total_price":"2777500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 14:59:08","note":"","order_code":"CH000021753","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21754","customer_id":"1243","total_price":"3302500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 15:00:40","note":"","order_code":"CH000021754","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21755","customer_id":"832","total_price":"1154000","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-14 15:01:25","note":"","order_code":"CH000021755","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21773","customer_id":"1211","total_price":"5683500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 11:59:31","note":"","order_code":"CH000021773","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21790","customer_id":"1321","total_price":"1495000","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 12:08:57","note":"","order_code":"CH000021790","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21793","customer_id":"479","total_price":"1640500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 12:10:10","note":"","order_code":"CH000021793","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21795","customer_id":"490","total_price":"2918500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 12:10:39","note":"","order_code":"CH000021795","saler":"4","old_debit":"0","last_bill":"0"},{"id":"21803","customer_id":"1406","total_price":"5104000","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 13:44:15","note":"","order_code":"CH000021803","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21805","customer_id":"1138","total_price":"4637500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 13:46:55","note":"","order_code":"CH000021805","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21806","customer_id":"1407","total_price":"580500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 13:47:55","note":"","order_code":"CH000021806","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21813","customer_id":"1141","total_price":"2499000","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 13:57:20","note":"","order_code":"CH000021813","saler":"2","old_debit":"0","last_bill":"0"},{"id":"21838","customer_id":"485","total_price":"7183500","delivery":"0","status":"2","shipment_id":"2575","created":"2021-07-15 15:29:10","note":"","order_code":"CH000021838","saler":"3","old_debit":"0","last_bill":"0"}],"truck_name":"Xanh-84269"},"truck_id":"1","driver":"A H\u00f9ng","sub_driver":["Tr\u01b0\u1edfng"]}
CUSTOM - 2021-07-16 17:56:39 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 17:58:21 --> Order::addOrder - /index.php/order/addOrder: {"note":"","lstProId":[],"orders":[{"product_id":"154","cost":null,"unit":"","price":86000,"quantity":1,"total":"154"},{"product_id":"51","cost":null,"unit":"","price":93000,"quantity":1,"total":"51"},{"product_id":"47","cost":null,"unit":"","price":185000,"quantity":1,"total":"47"},{"product_id":"48","cost":null,"unit":"","price":185000,"quantity":1,"total":"48"}],"total_price":549000,"customer_id":"1259","saler":"11"}
CUSTOM - 2021-07-16 17:58:24 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 17:58:51 --> Order::addOrder - /index.php/order/addOrder: {"note":"","lstProId":[],"orders":[{"product_id":"57","cost":null,"unit":"","price":360000,"quantity":1,"total":"57"}],"total_price":360000,"customer_id":"1234","saler":"11"}
CUSTOM - 2021-07-16 17:59:34 --> Warehouse_wholesale::saveAddWholesale - /index.php/warehouse_wholesale/saveAddWholesale: {"partner":1,"total_bill":1757000,"actual":1757000,"debt":null,"buy_price":[{"product_id":"163","quantity":1,"unit":"1","price":"241000"},{"product_id":"64","quantity":2,"unit":"1","price":"152000"},{"product_id":"68","quantity":1,"unit":"1","price":"155000"},{"product_id":"78","quantity":3,"unit":"1","price":"255000"},{"product_id":"89","quantity":2,"unit":"1","price":"146000"}],"warehouseid":"2"}
CUSTOM - 2021-07-16 17:59:40 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 17:59:56 --> Order::createShipment - /index.php/order/createShipment: {"order":[{"id":"21858","customer_id":"1259","total_price":"549000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 17:58:21","note":"","order_code":"CH000021858","saler":"11","driver":null,"sub_driver":null,"saler_name":"A T\u00edn","customer_name":null,"customer_address":"B\u00e1n l\u1ebb","customer_phone":"[]","total_box":4},{"id":"21859","customer_id":"1234","total_price":"360000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-16 17:58:51","note":"","order_code":"CH000021859","saler":"11","driver":null,"sub_driver":null,"saler_name":"A T\u00edn","customer_name":"C\u00f4 T\u01b0","customer_address":"16a \u1ef6 Lan","customer_phone":"[]","total_box":1}],"id":"2574","truck":"7","date":"2017-11-12","index":"2"}
CUSTOM - 2021-07-16 18:00:11 --> Order::updateStatusShipment - /index.php/order/updateStatusShipment?shipment_id=2574&status=1: []
CUSTOM - 2021-07-16 18:00:20 --> Order::updateStatusShipment - /index.php/order/updateStatusShipment?shipment_id=2574&status=2: []
CUSTOM - 2021-07-16 18:00:45 --> Order::orderDelivered - /index.php/order/orderDelivered: {"order_id":"21858","price":549000,"shipment_id":2574}
CUSTOM - 2021-07-16 18:00:46 --> Shipment::saveShipmentPaymentDetail - /index.php/shipment/saveShipmentPaymentDetail: {"shipment_id":2574,"payment_detail":[{"tien":500000,"soluong":1},{"tien":200000,"soluong":0},{"tien":100000,"soluong":0},{"tien":50000,"soluong":1},{"tien":20000,"soluong":0},{"tien":10000,"soluong":0},{"tien":5000,"soluong":0},{"tien":2000,"soluong":0},{"tien":1000,"soluong":0}]}
CUSTOM - 2021-07-16 18:00:46 --> Order::orderDelivered - /index.php/order/orderDelivered: {"order_id":"21859","price":0,"shipment_id":2574}
CUSTOM - 2021-07-16 18:12:58 --> Order::index - /index.php/order: null
CUSTOM - 2021-07-16 18:35:11 --> Order::createShipment - /index.php/order/createShipment: {"order":[{"id":"21700","customer_id":"1358","total_price":"1040000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 12:01:44","note":"","order_code":"CH000021700","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":null,"customer_address":"193\/10 L\u00ea Tr\u1ecdng T\u1ea5n","customer_phone":"[]","total_box":9},{"id":"21703","customer_id":"655","total_price":"1476500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 12:03:05","note":"","order_code":"CH000021703","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":null,"customer_address":"163 Nguy\u1ec5n Ng\u1ecdc Nh\u1ef1t","customer_phone":"[\"35594414\",\"38470689\"]","total_box":9},{"id":"21732","customer_id":"461","total_price":"1542000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 12:36:35","note":"","order_code":"CH000021732","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"D\u01b0\u01a1ng Th\u1ecb Minh","customer_address":"105 L\u00ea \u0110\u00ecnh Th\u00e1m","customer_phone":"[]","total_box":12},{"id":"21733","customer_id":"1419","total_price":"1643500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 12:37:12","note":"","order_code":"CH000021733","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"","customer_address":"20A Di\u1ec7p Minh Ch\u00e2u","customer_phone":"[]","total_box":13},{"id":"21746","customer_id":"1405","total_price":"1640500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 14:53:24","note":"","order_code":"CH000021746","saler":"2","driver":null,"sub_driver":null,"saler_name":"Ho\u00e0ng Ace","customer_name":"Ch\u1ecb Linh","customer_address":"337\/26 Th\u1ea1ch Lam","customer_phone":"[]","total_box":9},{"id":"21781","customer_id":"1344","total_price":"974000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 12:04:17","note":"","order_code":"CH000021781","saler":"1","driver":null,"sub_driver":null,"saler_name":"Sang Ace","customer_name":null,"customer_address":"192\/23 Ph\u00fa Th\u1ecd H\u00f2a","customer_phone":"[]","total_box":10},{"id":"21792","customer_id":"472","total_price":"1766500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 12:09:35","note":"","order_code":"CH000021792","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"Nguy\u1ec5n Th\u1ecb Lan","customer_address":"55\/15\/8 L\u00fd Tu\u1ec7","customer_phone":"[\"38471387\",\"35590204\"]","total_box":12},{"id":"21800","customer_id":"461","total_price":"2347000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 13:40:19","note":"","order_code":"CH000021800","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"D\u01b0\u01a1ng Th\u1ecb Minh","customer_address":"105 L\u00ea \u0110\u00ecnh Th\u00e1m","customer_phone":"[]","total_box":23},{"id":"21801","customer_id":"1512","total_price":"1641500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 13:41:04","note":"","order_code":"CH000021801","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":null,"customer_address":"011 L\u00f4 D cc Nhi\u00eau L\u1ed9c","customer_phone":"[]","total_box":15},{"id":"21802","customer_id":"1145","total_price":"1026500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 13:42:13","note":"","order_code":"CH000021802","saler":"2","driver":null,"sub_driver":null,"saler_name":"Ho\u00e0ng Ace","customer_name":null,"customer_address":"388 T\u00e2n K\u1ef3 T\u00e2n Qu\u00fd","customer_phone":"[]","total_box":9},{"id":"21820","customer_id":"460","total_price":"1096000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 14:11:48","note":"","order_code":"CH000021820","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"\u0110o\u00e0n Th\u1ecb H\u1ea1nh","customer_address":"66 L\u00ea \u0110\u00ecnh Th\u00e1m","customer_phone":"[\"54340252\"]","total_box":9},{"id":"21822","customer_id":"1252","total_price":"2072500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 14:15:43","note":"tr\u1eeb 5k","order_code":"CH000021822","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"Ch\u1ecb Ph\u1ee5ng","customer_address":"93 Tr\u1ea7n V\u0103n \u01a0n","customer_phone":"[]","total_box":14},{"id":"21824","customer_id":"1103","total_price":"1369000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 14:24:25","note":"","order_code":"CH000021824","saler":"3","driver":null,"sub_driver":null,"saler_name":"Chinh Ace","customer_name":"Nguy\u1ec5n Thanh H\u1ea1nh","customer_address":"123 Th\u1ed1ng Nh\u1ea5t","customer_phone":"[\"38497671\"]","total_box":13},{"id":"21826","customer_id":"179","total_price":"2079500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 14:26:29","note":"","order_code":"CH000021826","saler":"3","driver":null,"sub_driver":null,"saler_name":"Chinh Ace","customer_name":null,"customer_address":"82 \u0110\u00f4 \u0110\u1ed1c L\u1ed9c","customer_phone":"[]","total_box":14},{"id":"21834","customer_id":"1389","total_price":"1525000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 14:35:21","note":"","order_code":"CH000021834","saler":"4","driver":null,"sub_driver":null,"saler_name":"H\u00e2n Ace","customer_name":"C\u00f4 Dung","customer_address":"47\/11 T\u00e2n H\u01b0\u01a1ng","customer_phone":"[]","total_box":6},{"id":"21837","customer_id":"69","total_price":"1311000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 15:26:55","note":"","order_code":"CH000021837","saler":"3","driver":null,"sub_driver":null,"saler_name":"Chinh Ace","customer_name":"Nh\u01b0","customer_address":"001 CC G\u00f2 D\u1ea7u 1","customer_phone":"[]","total_box":12},{"id":"21846","customer_id":"765","total_price":"666000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 19:16:43","note":"","order_code":"CH000021846","saler":"11","driver":null,"sub_driver":null,"saler_name":"A T\u00edn","customer_name":"C\u00f4 H\u1ea1nh","customer_address":"38 Nguy\u1ec5n B\u00e1 T\u00f2ng","customer_phone":"[\"38609250\",\"38425673\"]","total_box":4},{"id":"21710","customer_id":"1284","total_price":"1199500","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-14 12:13:04","note":"","order_code":"CH000021710","saler":"1","driver":null,"sub_driver":null,"saler_name":"Sang Ace","customer_name":null,"customer_address":"93 L\u00ea L\u01b0","customer_phone":"[]","total_box":10},{"id":"21812","customer_id":"1635","total_price":"950000","delivery":"0","status":"2","shipment_id":null,"created":"2021-07-15 13:56:35","note":"","order_code":"CH000021812","saler":"2","driver":null,"sub_driver":null,"saler_name":"Ho\u00e0ng Ace","customer_name":"C\u00f4 Thu","customer_address":"58 Ph\u1ea1m V\u0103n X\u1ea3o","customer_phone":"[]","total_box":9}],"id":0,"truck":"3","date":"2021-07-16 00:00:00","index":3}
